Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Odd_1,Odd_2,Score
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,NieminenJ,VicoU,NieminenJ,1.286,3.5,6-4 3-6 6-4
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,GonzalezF,MirnyiM,MirnyiM,1.4,2.75,4-6 3-6
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,LjubicicI,RobredoT,LjubicicI,2.375,1.533,6-4 7-6
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,KuertenG,SchuettlerR,SchuettlerR,1.364,3.0,6-7 3-6
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,MantillaF,CostaA,MantillaF,2.25,1.571,6-4 7-5
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,ZabaletaM,DavydenkoN,DavydenkoN,1.533,2.375,2-6 4-6
Monte Carlo Masters,19/04/2004,Masters,Outdoor,Clay,1st Round,3,CoriaG,EnqvistT,CoriaG,1.143,5.0,6-0 6-1
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,BenneteauJ,HewittL,HewittL,4.333,1.2,6-3 3-6 4-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,EscudeN,CarrazG,EscudeN,1.444,2.625,6-4 6-2
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,SarettaF,MassuN,MassuN,2.25,1.571,3-6 0-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,MartinA,CanasG,MartinA,2.1,1.667,6-3 4-6 6-3
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,MahutN,BjorkmanJ,BjorkmanJ,2.75,1.4,1-6 6-3 5-7
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,GaudioG,VolandriF,GaudioG,1.687,2.08,4-6 7-5 6-4
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,RochusO,SafinM,SafinM,4.333,1.2,6-4 3-6 3-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,LopezF,SoderlingR,LopezF,1.533,2.375,7-5 6-4
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,HrbatyD,NalbandianD,NalbandianD,2.1,1.667,3-6 0-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,GrosjeanS,ClementA,GrosjeanS,1.615,2.2,6-4 6-2
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,SrichaphanP,ChelaJ,ChelaJ,4.0,1.222,4-6 3-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,VerkerkM,PortasA,VerkerkM,1.333,3.25,4-6 6-4 6-3
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,AscioneT,ArthursW,ArthursW,1.5,2.5,6-7 4-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,MoyaC,SargsianS,MoyaC,1.125,5.5,7-6 1-6 6-3
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,FerreroJ,CorretjaA,CorretjaA,1.143,5.0,2-6 3-6
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,PavelA,StepanekR,PavelA,1.533,2.375,6-3 6-3
Monte Carlo Masters,20/04/2004,Masters,Outdoor,Clay,1st Round,3,MalisseX,HaasT,HaasT,3.0,1.364,3-6 4-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,SantoroF,DentT,SantoroF,1.833,1.833,6-3 6-2
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,KieferN,CoriaG,CoriaG,6.5,1.1,0-6 3-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,LjubicicI,VerkerkM,LjubicicI,1.667,2.1,6-3 6-2
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,MantillaF,NalbandianD,NalbandianD,2.75,1.4,0-6 7-5 6-7
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,HewittL,GaudioG,HewittL,1.667,2.1,1-6 7-6 6-1
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,LopezF,MassuN,MassuN,2.2,1.615,2-6 4-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,HenmanT,SanchezD,HenmanT,1.615,2.2,6-3 6-7 6-3
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,BjorkmanJ,PavelA,PavelA,3.25,1.333,2-6 0-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,CalleriA,EscudeN,CalleriA,1.333,3.25,6-2 6-3
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,MirnyiM,SafinM,SafinM,2.625,1.444,4-6 3-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,DavydenkoN,CorretjaA,DavydenkoN,2.1,1.667,6-2 6-1
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,HaasT,ChelaJ,ChelaJ,2.0,1.727,4-6 6-1 3-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,MartinA,GrosjeanS,MartinA,2.375,1.533,6-4 6-2
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,DevilderN,ArthursW,ArthursW,2.0,1.727,6-4 3-6 4-6
Monte Carlo Masters,21/04/2004,Masters,Outdoor,Clay,2nd Round,3,SchuettlerR,LisnardJ,SchuettlerR,1.444,2.625,6-1 6-2
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,PavelA,CoriaG,CoriaG,5.0,1.143,6-4 1-6 4-6
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,DavydenkoN,LjubicicI,DavydenkoN,2.1,1.667,6-2 6-2
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,CalleriA,MartinA,MartinA,1.5,2.5,3-6 6-3 6-7
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,SafinM,ArthursW,SafinM,1.143,5.0,6-4 6-2
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,SantoroF,NalbandianD,NalbandianD,4.0,1.222,3-6 2-6
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,HenmanT,MassuN,HenmanT,1.833,1.833,3-6 6-4 6-3
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,HewittL,SchuettlerR,SchuettlerR,1.533,2.375,4-6 6-3 4-6
Monte Carlo Masters,22/04/2004,Masters,Outdoor,Clay,3rd Round,3,MoyaC,ChelaJ,MoyaC,1.5,2.5,6-4 7-6
Monte Carlo Masters,23/04/2004,Masters,Outdoor,Clay,Quarterfinals,3,MartinA,SafinM,SafinM,4.0,1.222,3-6 6-3 1-6
Monte Carlo Masters,23/04/2004,Masters,Outdoor,Clay,Quarterfinals,3,MoyaC,DavydenkoN,MoyaC,1.25,3.75,6-4 7-6
Monte Carlo Masters,23/04/2004,Masters,Outdoor,Clay,Quarterfinals,3,HenmanT,SchuettlerR,SchuettlerR,1.8,1.909,3-6 1-6
Monte Carlo Masters,23/04/2004,Masters,Outdoor,Clay,Quarterfinals,3,CoriaG,NalbandianD,CoriaG,1.444,2.625,6-4 6-3
Monte Carlo Masters,24/04/2004,Masters,Outdoor,Clay,Semifinals,3,SafinM,CoriaG,CoriaG,2.625,1.444,4-6 6-1 3-6
Monte Carlo Masters,24/04/2004,Masters,Outdoor,Clay,Semifinals,3,SchuettlerR,MoyaC,SchuettlerR,3.0,1.364,7-6 6-4
Monte Carlo Masters,25/04/2004,Masters,Outdoor,Clay,The Final,5,SchuettlerR,CoriaG,CoriaG,3.75,1.286,2-6 1-6 3-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,MontanesA,CostaA,MontanesA,2.375,1.533,6-4 7-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,HrbatyD,AncicM,AncicM,1.533,2.375,7-6 6-7 5-7
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,LapenttiN,MelzerJ,LapenttiN,2.1,1.667,7-5 6-1
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,FerrerD,MartinT,MartinT,1.571,2.25,4-6 7-6 4-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,JohanssonT,PerezD,JohanssonT,2.056666666666666,1.6575,7-5 6-3
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,NavarroS,SarettaF,SarettaF,2.336666666666667,1.5355,6-4 5-7 4-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,ElsnerD,Ramirez-HidalgoR,ElsnerD,2.5400000000000005,1.468,6-4 1-6 7-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,CorretjaA,AlmagroN,AlmagroN,1.571,2.25,6-3 3-6 4-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,PoppA,PortasA,PoppA,3.25,1.286,6-4 6-2
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,SluiterR,GaudioG,GaudioG,4.0,1.2,3-6 3-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,VliegenK,KoubekS,VliegenK,1.727,2.0,6-4 6-2
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,MarinJA,CanasG,CanasG,3.25,1.286,4-6 2-6
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,BerdychT,BlancoG,BerdychT,1.667,2.1,6-3 6-1
Open Seat Godo,26/04/2004,International Gold,Outdoor,Clay,1st Round,3,MahutN,VerdascoF,VerdascoF,5.5,1.125,2-6 3-6
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,LuczakP,HernandezO,LuczakP,3.0,1.333,7-5 6-3
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,TursunovD,SanchezD,SanchezD,3.0,1.333,2-6 4-6
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,MantillaF,WawrinkaS,MantillaF,1.333,3.0,7-6 6-0
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,KarlovicI,VicenteF,VicenteF,2.1,1.667,4-6 4-6
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,PatienceO,SanguinettiD,PatienceO,1.615,2.2,6-7 6-4 6-3
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,Dell'AcquaM,ZabaletaM,ZabaletaM,5.066666666666666,1.1335000000000002,1-6 4-6
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,LopezF,GambillJM,LopezF,1.2,4.0,7-5 7-5
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,1st Round,3,AndreevI,LopezM,LopezM,2.026666666666667,1.6655,6-7 6-3 6-7
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,2nd Round,3,CalleriA,BerdychT,CalleriA,1.333,3.25,6-1 7-6
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,2nd Round,3,JohanssonT,KuertenG,KuertenG,3.75,1.25,6-7 6-4 6-7
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,2nd Round,3,MontanesA,AlmagroN,MontanesA,1.571,2.25,3-6 6-2 6-2
Open Seat Godo,27/04/2004,International Gold,Outdoor,Clay,2nd Round,3,BeckK,RobredoT,RobredoT,3.75,1.25,4-6 4-6
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,LopezF,SanchezD,LopezF,2.1,1.667,6-3 2-6 6-4
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,VicenteF,ZabaletaM,ZabaletaM,2.75,1.4,0-6 3-6
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,VliegenK,SarettaF,VliegenK,2.25,1.571,6-2 1-6 6-3
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,ChelaJI,PatienceO,PatienceO,1.167,4.5,6-1 4-6 4-6
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,NalbandianD,MartinT,NalbandianD,1.167,4.5,6-2 6-4
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,MantillaF,LopezM,LopezM,1.444,2.625,4-6 6-7
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,MoyaC,ElsnerD,MoyaC,1.071,7.5,6-4 6-2
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,AncicM,CanasG,CanasG,2.625,1.444,4-6 4-6
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,GonzalezF,LapenttiN,GonzalezF,1.286,3.5,7-6 6-0
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,MassuN,MartinA,MartinA,2.0,1.727,3-6 7-5 2-6
Open Seat Godo,28/04/2004,International Gold,Outdoor,Clay,2nd Round,3,GaudioG,PoppA,GaudioG,1.125,5.5,6-0 7-6
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,MoyaC,GaudioG,GaudioG,1.4,2.75,4-6 4-6
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,NalbandianD,LopezM,NalbandianD,1.167,4.5,6-4 6-4
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,PatienceO,VliegenK,VliegenK,1.833,1.833,3-6 4-6
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,KuertenG,CanasG,KuertenG,1.615,2.2,6-3 6-7 6-3
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,ZabaletaM,GonzalezF,GonzalezF,2.375,1.533,6-7 6-3 2-6
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,RobredoT,VerdascoF,RobredoT,2.0,1.727,6-4 5-7 6-4
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,LopezF,CalleriA,CalleriA,2.625,1.444,3-6 5-7
Open Seat Godo,29/04/2004,International Gold,Outdoor,Clay,3rd Round,3,MontanesA,MartinA,MontanesA,2.0,1.727,6-3 6-2
Open Seat Godo,30/04/2004,International Gold,Outdoor,Clay,Quarterfinals,3,GonzalezF,RobredoT,RobredoT,1.615,2.2,6-4 5-7 6-7
Open Seat Godo,30/04/2004,International Gold,Outdoor,Clay,Quarterfinals,3,VliegenK,NalbandianD,VliegenK,5.5,1.125,7-6 6-4
Open Seat Godo,30/04/2004,International Gold,Outdoor,Clay,Quarterfinals,3,CalleriA,MontanesA,MontanesA,1.5,2.5,6-4 6-7 3-6
Open Seat Godo,1/05/2004,International Gold,Outdoor,Clay,Semifinals,3,GaudioG,MontanesA,GaudioG,1.5,2.5,6-3 6-4
Open Seat Godo,1/05/2004,International Gold,Outdoor,Clay,Semifinals,3,VliegenK,RobredoT,RobredoT,3.0,1.364,4-6 3-6
Open Seat Godo,2/05/2004,International Gold,Outdoor,Clay,The Final,5,RobredoT,GaudioG,RobredoT,2.0,1.727,6-3 4-6 6-2 3-6 6-3
BMW Open,26/04/2004,International,Outdoor,Clay,1st Round,3,JohanssonJ,VerkerkM,VerkerkM,2.625,1.444,4-6 2-6
BMW Open,26/04/2004,International,Outdoor,Clay,1st Round,3,SargsianS,BlakeJ,SargsianS,1.833,1.833,6-4 7-6
BMW Open,26/04/2004,International,Outdoor,Clay,1st Round,3,KuceraK,StepanekR,StepanekR,2.25,1.571,4-6 5-7
BMW Open,26/04/2004,International,Outdoor,Clay,1st Round,3,DentT,DupuisA,DentT,1.615,2.2,7-6 7-6
BMW Open,26/04/2004,International,Outdoor,Clay,1st Round,3,BurgsmullerL,HanescuV,HanescuV,2.625,1.444,2-6 6-7
BMW Open,26/04/2004,International,Outdoor,Clay,1st Round,3,DavydenkoN,PavelA,DavydenkoN,2.25,1.571,7-6 6-4
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,CarlsenK,KohlschreiberP,KohlschreiberP,2.25,1.571,6-7 4-6
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,WaskeA,IvanisevicG,WaskeA,1.5,2.5,6-4 7-6
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,UlihrachB,HaasT,HaasT,4.0,1.2,3-6 2-6
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,PashanskiB,MoodieW,PashanskiB,1.4249999999999998,2.533333333333333,6-4 6-3
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,MalisseX,KratochvilM,KratochvilM,1.615,2.2,4-6 6-4 3-6
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,SchuettlerR,SoderlingR,SchuettlerR,1.333,3.0,6-4 7-6
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,KindlmannD,SpadeaV,SpadeaV,3.1,1.265,4-6 2-6
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,RochusO,SrichaphanP,RochusO,1.615,2.2,6-3 6-2
BMW Open,27/04/2004,International,Outdoor,Clay,1st Round,3,YouzhnyM,NovakJ,NovakJ,1.833,1.833,4-6 2-6
BMW Open,28/04/2004,International,Outdoor,Clay,1st Round,3,HornaL,MutisO,HornaL,1.4,2.75,6-4 6-1
BMW Open,28/04/2004,International,Outdoor,Clay,2nd Round,3,PashanskiB,VerkerkM,VerkerkM,4.5,1.16,6-7 6-7
BMW Open,28/04/2004,International,Outdoor,Clay,2nd Round,3,KratochvilM,SargsianS,KratochvilM,2.25,1.571,6-2 6-4
BMW Open,28/04/2004,International,Outdoor,Clay,2nd Round,3,KohlschreiberP,RochusO,RochusO,2.625,1.444,6-7 2-6
BMW Open,28/04/2004,International,Outdoor,Clay,2nd Round,3,WaskeA,SpadeaV,WaskeA,3.5,1.286,3-6 7-5 7-6
BMW Open,29/04/2004,International,Outdoor,Clay,2nd Round,3,NovakJ,StepanekR,StepanekR,1.533,2.375,3-6 5-7
BMW Open,29/04/2004,International,Outdoor,Clay,2nd Round,3,SchuettlerR,HaasT,SchuettlerR,1.833,1.833,6-4 2-6 6-4
BMW Open,29/04/2004,International,Outdoor,Clay,2nd Round,3,HanescuV,DavydenkoN,DavydenkoN,2.5,1.5,7-6 2-6 4-6
BMW Open,30/04/2004,International,Outdoor,Clay,Quarterfinals,3,VerkerkM,KratochvilM,VerkerkM,1.533,2.375,6-3 7-6
BMW Open,30/04/2004,International,Outdoor,Clay,Quarterfinals,3,SchuettlerR,DavydenkoN,DavydenkoN,1.667,2.1,1-6 6-7
BMW Open,30/04/2004,International,Outdoor,Clay,Quarterfinals,3,HornaL,StepanekR,HornaL,1.727,2.0,7-6 7-6
BMW Open,30/04/2004,International,Outdoor,Clay,Quarterfinals,3,WaskeA,RochusO,RochusO,2.375,1.533,6-3 3-6 4-6
BMW Open,1/05/2004,International,Outdoor,Clay,Semifinals,3,DavydenkoN,HornaL,DavydenkoN,1.5,2.5,6-4 6-1
BMW Open,1/05/2004,International,Outdoor,Clay,Semifinals,3,RochusO,VerkerkM,VerkerkM,2.375,1.533,6-7 3-6
BMW Open,2/05/2004,International,Outdoor,Clay,The Final,3,DavydenkoN,VerkerkM,DavydenkoN,1.615,2.2,6-4 7-5
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,SchuettlerR,SpadeaV,SpadeaV,1.444,2.625,2-6 6-2 5-7
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,NalbandianD,SoderlingR,NalbandianD,1.167,4.5,6-4 6-4
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,HrbatyD,GonzalezF,GonzalezF,2.75,1.4,4-6 4-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,ZabaletaM,ChelaJI,ZabaletaM,2.2,1.615,6-4 6-2
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,ArthursW,SchalkenS,SchalkenS,1.819,1.903333333333333,3-6 6-4 1-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,CostaA,CorretjaA,CostaA,1.7166666666666668,2.0005,7-6 6-1
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,MartinA,MoyaC,MoyaC,3.25,1.333,4-6 2-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,HenmanT,MayerF,HenmanT,1.5060000000000002,2.4775,7-5 6-1
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,AndreevI,SanchezD,SanchezD,2.1050000000000004,1.668,2-6 3-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,FerrerD,SanguinettiD,FerrerD,1.4293333333333331,2.695,6-3 2-6 6-3
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,IvanisevicG,StepanekR,StepanekR,4.333,1.2,2-6 4-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,SarettaF,AncicM,SarettaF,2.29,1.55925,6-4 3-6 7-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,LapenttiN,PavelA,PavelA,3.0,1.364,4-6 3-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,KarlovicI,HaasT,KarlovicI,3.9333333333333336,1.2345000000000002,7-5 4-6 7-6
Telecom Italia Masters Roma,3/05/2004,Masters,Outdoor,Clay,1st Round,3,di MauroA,SrichaphanP,SrichaphanP,1.833,1.833,6-7 6-3 3-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,FedererR,BjorkmanJ,FedererR,1.071,7.5,7-6 6-3
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,Dell'AcquaM,MassuN,MassuN,4.0,1.222,7-6 5-7 3-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,HornaL,YouzhnyM,HornaL,1.667,2.1,6-0 4-6 7-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,BlakeJ,NovakJ,NovakJ,2.25,1.571,6-2 3-6 1-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,MantillaF,GinepriR,MantillaF,1.364,3.0,5-7 7-5 6-0
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,MartinT,VerkerkM,VerkerkM,2.2,1.615,5-7 6-3 3-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,VolandriF,KieferN,VolandriF,1.444,2.625,6-4 0-6 6-0
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,ClementA,LjubicicI,LjubicicI,2.0,1.727,3-6 6-2 6-7
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,AraziH,Ramirez-HidalgoR,AraziH,1.533,2.375,6-1 6-3
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,LopezF,GrosjeanS,GrosjeanS,2.2,1.615,5-7 2-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,CanasG,RoddickA,CanasG,2.75,1.4,7-6 6-1
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,SargsianS,DavydenkoN,DavydenkoN,2.9475,1.3763333333333332,2-6 2-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,MirnyiM,KoubekS,MirnyiM,1.444,2.625,6-2 6-4
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,GaudioG,LabadzeI,LabadzeI,1.332,3.25,3-6 2-6
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,SafinM,PescosolidoS,SafinM,1.1,6.0,6-4 6-3
Telecom Italia Masters Roma,4/05/2004,Masters,Outdoor,Clay,1st Round,3,PhilippoussisM,RobredoT,RobredoT,3.5,1.286,2-6 6-4 4-6
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,1st Round,3,HewittL,SeppiA,HewittL,1.071,7.5,5-7 7-5 6-3
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,GonzalezF,DavydenkoN,DavydenkoN,1.8,1.909,2-6 7-5 2-6
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,SpadeaV,AraziH,SpadeaV,1.8,1.909,2-6 6-2 6-4
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,VerkerkM,HornaL,HornaL,1.667,2.1,4-6 6-3 3-6
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,CostaA,FedererR,CostaA,4.333,1.2,3-6 6-3 6-2
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,LabadzeI,MassuN,MassuN,2.1,1.667,2-6 5-7
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,HenmanT,StepanekR,HenmanT,1.364,3.0,6-1 6-1
Telecom Italia Masters Roma,5/05/2004,Masters,Outdoor,Clay,2nd Round,3,MantillaF,ZabaletaM,ZabaletaM,2.2,1.615,5-7 3-6
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,NovakJ,MirnyiM,NovakJ,1.8,1.909,6-1 6-1
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,CanasG,SanchezD,SanchezD,1.533,2.375,5-7 2-6
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,PavelA,HewittL,PavelA,1.667,2.1,4-6 6-3 6-4
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,LjubicicI,MoyaC,MoyaC,3.25,1.333,2-6 4-6
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,FerrerD,GrosjeanS,FerrerD,3.0,1.364,6-7 6-3 6-2
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,SrichaphanP,SafinM,SafinM,6.5,1.1,2-6 2-6
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,KarlovicI,RobredoT,KarlovicI,3.4,1.3,7-6 6-4
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,SchalkenS,VolandriF,VolandriF,2.625,1.444,2-6 3-6
Telecom Italia Masters Roma,6/05/2004,Masters,Outdoor,Clay,2nd Round,3,NalbandianD,SarettaF,NalbandianD,1.167,4.5,6-2 6-4
